# beta  beta  delta  delta  beta  delta  energy
1.145677074534957743e-03 1.145677074534957743e-03 3.556764489873274343e-03 3.556764489873274343e-03 1.145677074534957743e-03 3.556764489873274343e-03 3.046695156530408894e+02
1.145607998086179769e-03 1.145607998086179769e-03 3.555947462656590397e-03 3.555947462656590397e-03 1.145607998086179769e-03 3.555947462656590397e-03 3.046961816550348772e+02
1.145538928268794495e-03 1.145538928268794495e-03 3.555083831765402328e-03 3.555083831765402328e-03 1.145538928268794495e-03 3.555083831765402328e-03 3.047228476570289217e+02
1.145469865082493358e-03 1.145469865082493358e-03 3.554163152853966837e-03 3.554163152853966837e-03 1.145469865082493358e-03 3.554163152853966837e-03 3.047495136590229095e+02
1.145400808526968010e-03 1.145400808526968010e-03 3.553171274805095280e-03 3.553171274805095280e-03 1.145400808526968010e-03 3.553171274805095280e-03 3.047761796610169540e+02
1.145331758601909455e-03 1.145331758601909455e-03 3.552088377210692489e-03 3.552088377210692489e-03 1.145331758601909455e-03 3.552088377210692489e-03 3.048028456630109417e+02
1.145262715307008910e-03 1.145262715307008910e-03 3.550885517575282698e-03 3.550885517575282698e-03 1.145262715307008910e-03 3.550885517575282698e-03 3.048295116650049863e+02
1.145193678641956078e-03 1.145193678641956078e-03 3.549518088054830125e-03 3.549518088054830125e-03 1.145193678641956078e-03 3.549518088054830125e-03 3.048561776669989740e+02
1.145124648606441527e-03 1.145124648606441527e-03 3.547912135332141614e-03 3.547912135332141614e-03 1.145124648606441527e-03 3.547912135332141614e-03 3.048828436689930186e+02
1.145055625200154092e-03 1.145055625200154092e-03 3.545931553879907647e-03 3.545931553879907647e-03 1.145055625200154092e-03 3.545931553879907647e-03 3.049095096709870063e+02
1.144986608422783689e-03 1.144986608422783689e-03 3.543281167939277623e-03 3.543281167939277623e-03 1.144986608422783689e-03 3.543281167939277623e-03 3.049361756729810509e+02
1.144917598274018938e-03 1.144917598274018938e-03 3.539090921160454283e-03 3.539090921160454283e-03 1.144917598274018938e-03 3.539090921160454283e-03 3.049628416749750386e+02
1.144848594753547586e-03 1.144848594753547586e-03 3.524922536759284800e-03 3.524922536759284800e-03 1.144848594753547586e-03 3.524922536759284800e-03 3.049895076769690831e+02
1.144779597861058252e-03 1.144779597861058252e-03 3.536433918603964013e-03 3.536433918603964013e-03 1.144779597861058252e-03 3.536433918603964013e-03 3.050161736789630709e+02
1.144710607596238685e-03 1.144710607596238685e-03 3.541861486903618867e-03 3.541861486903618867e-03 1.144710607596238685e-03 3.541861486903618867e-03 3.050428396809571154e+02
1.144641623958775551e-03 1.144641623958775551e-03 3.544724427002628533e-03 3.544724427002628533e-03 1.144641623958775551e-03 3.544724427002628533e-03 3.050695056829511032e+02
1.144572646948355948e-03 1.144572646948355948e-03 3.546638160034143884e-03 3.546638160034143884e-03 1.144572646948355948e-03 3.546638160034143884e-03 3.050961716849451477e+02
1.144503676564666327e-03 1.144503676564666327e-03 3.548047914667649700e-03 3.548047914667649700e-03 1.144503676564666327e-03 3.548047914667649700e-03 3.051228376869391923e+02
1.144434712807392701e-03 1.144434712807392701e-03 3.549142767603482435e-03 3.549142767603482435e-03 1.144434712807392701e-03 3.549142767603482435e-03 3.051495036889331800e+02
1.144365755676220653e-03 1.144365755676220653e-03 3.550021156570491374e-03 3.550021156570491374e-03 1.144365755676220653e-03 3.550021156570491374e-03 3.051761696909272246e+02
1.144296805170835979e-03 1.144296805170835979e-03 3.550741035295122347e-03 3.550741035295122347e-03 1.144296805170835979e-03 3.550741035295122347e-03 3.052028356929212123e+02
1.144227861290923179e-03 1.144227861290923179e-03 3.551339484326001324e-03 3.551339484326001324e-03 1.144227861290923179e-03 3.551339484326001324e-03 3.052295016949152568e+02
1.144158924036166314e-03 1.144158924036166314e-03 3.551841705628079431e-03 3.551841705628079431e-03 1.144158924036166314e-03 3.551841705628079431e-03 3.052561676969092446e+02
1.144089993406249882e-03 1.144089993406249882e-03 3.552265632832916041e-03 3.552265632832916041e-03 1.144089993406249882e-03 3.552265632832916041e-03 3.052828336989032891e+02
1.144021069400858164e-03 1.144021069400858164e-03 3.552624497351697472e-03 3.552624497351697472e-03 1.144021069400858164e-03 3.552624497351697472e-03 3.053094997008972769e+02
1.143952152019673705e-03 1.143952152019673705e-03 3.552928350913274903e-03 3.552928350913274903e-03 1.143952152019673705e-03 3.552928350913274903e-03 3.053361657028913214e+02
1.143883241262379918e-03 1.143883241262379918e-03 3.553185016263428909e-03 3.553185016263428909e-03 1.143883241262379918e-03 3.553185016263428909e-03 3.053628317048853091e+02
1.143814337128659349e-03 1.143814337128659349e-03 3.553400706146543544e-03 3.553400706146543544e-03 1.143814337128659349e-03 3.553400706146543544e-03 3.053894977068793537e+02
1.143745439618193893e-03 1.143745439618193893e-03 3.553580440646614443e-03 3.553580440646614443e-03 1.143745439618193893e-03 3.553580440646614443e-03 3.054161637088733414e+02
1.143676548730665227e-03 1.143676548730665227e-03 3.553728337030632491e-03 3.553728337030632491e-03 1.143676548730665227e-03 3.553728337030632491e-03 3.054428297108673860e+02
1.143607664465755465e-03 1.143607664465755465e-03 3.553847816231938544e-03 3.553847816231938544e-03 1.143607664465755465e-03 3.553847816231938544e-03 3.054694957128614305e+02
1.143538786823145633e-03 1.143538786823145633e-03 3.553941753244724538e-03 3.553941753244724538e-03 1.143538786823145633e-03 3.553941753244724538e-03 3.054961617148554183e+02
1.143469915802515242e-03 1.143469915802515242e-03 3.554012588809789611e-03 3.554012588809789611e-03 1.143469915802515242e-03 3.554012588809789611e-03 3.055228277168494628e+02
1.143401051403545535e-03 1.143401051403545535e-03 3.554062413785463986e-03 3.554062413785463986e-03 1.143401051403545535e-03 3.554062413785463986e-03 3.055494937188434506e+02
1.143332193625916674e-03 1.143332193625916674e-03 3.554093033872120742e-03 3.554093033872120742e-03 1.143332193625916674e-03 3.554093033872120742e-03 3.055761597208374951e+02
1.143263342469307518e-03 1.143263342469307518e-03 3.554106019949023355e-03 3.554106019949023355e-03 1.143263342469307518e-03 3.554106019949023355e-03 3.056028257228314828e+02
1.143194497933397360e-03 1.143194497933397360e-03 3.554102747709496704e-03 3.554102747709496704e-03 1.143194497933397360e-03 3.554102747709496704e-03 3.056294917248255274e+02
1.143125660017865275e-03 1.143125660017865275e-03 3.554084429216474317e-03 3.554084429216474317e-03 1.143125660017865275e-03 3.554084429216474317e-03 3.056561577268195151e+02
1.143056828722389257e-03 1.143056828722389257e-03 3.554052138292955465e-03 3.554052138292955465e-03 1.143056828722389257e-03 3.554052138292955465e-03 3.056828237288135597e+02
1.142988004046647512e-03 1.142988004046647512e-03 3.554006831133749676e-03 3.554006831133749676e-03 1.142988004046647512e-03 3.554006831133749676e-03 3.057094897308075474e+02
1.142919185990317167e-03 1.142919185990317167e-03 3.553949363187880201e-03 3.553949363187880201e-03 1.142919185990317167e-03 3.553949363187880201e-03 3.057361557328015920e+02
1.142850374553076214e-03 1.142850374553076214e-03 3.553880503096682082e-03 3.553880503096682082e-03 1.142850374553076214e-03 3.553880503096682082e-03 3.057628217347955797e+02
1.142781569734601125e-03 1.142781569734601125e-03 3.553800944278722677e-03 3.553800944278722677e-03 1.142781569734601125e-03 3.553800944278722677e-03 3.057894877367896243e+02
1.142712771534568376e-03 1.142712771534568376e-03 3.553711314633959274e-03 3.553711314633959274e-03 1.142712771534568376e-03 3.553711314633959274e-03 3.058161537387836120e+02
1.142643979952654007e-03 1.142643979952654007e-03 3.553612184714783229e-03 3.553612184714783229e-03 1.142643979952654007e-03 3.553612184714783229e-03 3.058428197407776565e+02
1.142575194988533624e-03 1.142575194988533624e-03 3.553504074655053271e-03 3.553504074655053271e-03 1.142575194988533624e-03 3.553504074655053271e-03 3.058694857427716443e+02
1.142506416641883267e-03 1.142506416641883267e-03 3.553387460069208290e-03 3.553387460069208290e-03 1.142506416641883267e-03 3.553387460069208290e-03 3.058961517447656888e+02
1.142437644912377027e-03 1.142437644912377027e-03 3.553262777109017067e-03 3.553262777109017067e-03 1.142437644912377027e-03 3.553262777109017067e-03 3.059228177467597334e+02
1.142368879799690075e-03 1.142368879799690075e-03 3.553130426811709503e-03 3.553130426811709503e-03 1.142368879799690075e-03 3.553130426811709503e-03 3.059494837487537211e+02
1.142300121303496284e-03 1.142300121303496284e-03 3.552990778864038596e-03 3.552990778864038596e-03 1.142300121303496284e-03 3.552990778864038596e-03 3.059761497507477657e+02
1.142231369423469742e-03 1.142231369423469742e-03 3.552844174865193386e-03 3.552844174865193386e-03 1.142231369423469742e-03 3.552844174865193386e-03 3.060028157527417534e+02
1.142162624159283671e-03 1.142162624159283671e-03 3.552690931173647145e-03 3.552690931173647145e-03 1.142162624159283671e-03 3.552690931173647145e-03 3.060294817547357979e+02
1.142093885510611509e-03 1.142093885510611509e-03 3.552531341401327179e-03 3.552531341401327179e-03 1.142093885510611509e-03 3.552531341401327179e-03 3.060561477567297857e+02
1.142025153477125611e-03 1.142025153477125611e-03 3.552365678596173214e-03 3.552365678596173214e-03 1.142025153477125611e-03 3.552365678596173214e-03 3.060828137587238302e+02
1.141956428058498113e-03 1.141956428058498113e-03 3.552194197174108042e-03 3.552194197174108042e-03 1.141956428058498113e-03 3.552194197174108042e-03 3.061094797607178180e+02
1.141887709254401587e-03 1.141887709254401587e-03 3.552017134623451037e-03 3.552017134623451037e-03 1.141887709254401587e-03 3.552017134623451037e-03 3.061361457627118625e+02
1.141818997064507520e-03 1.141818997064507520e-03 3.551834713013208179e-03 3.551834713013208179e-03 1.141818997064507520e-03 3.551834713013208179e-03 3.061628117647058502e+02
1.141750291488486746e-03 1.141750291488486746e-03 3.551647140341012473e-03 3.551647140341012473e-03 1.141750291488486746e-03 3.551647140341012473e-03 3.061894777666998948e+02
1.141681592526010104e-03 1.141681592526010104e-03 3.551454611732368649e-03 3.551454611732368649e-03 1.141681592526010104e-03 3.551454611732368649e-03 3.062161437686938825e+02
1.141612900176748645e-03 1.141612900176748645e-03 3.551257310508138237e-03 3.551257310508138237e-03 1.141612900176748645e-03 3.551257310508138237e-03 3.062428097706879271e+02
1.141544214440371905e-03 1.141544214440371905e-03 3.551055409154633795e-03 3.551055409154633795e-03 1.141544214440371905e-03 3.551055409154633795e-03 3.062694757726819148e+02
1.141475535316550070e-03 1.141475535316550070e-03 3.550849070180021969e-03 3.550849070180021969e-03 1.141475535316550070e-03 3.550849070180021969e-03 3.062961417746759594e+02
1.141406862804952025e-03 1.141406862804952025e-03 3.550638446897790533e-03 3.550638446897790533e-03 1.141406862804952025e-03 3.550638446897790533e-03 3.063228077766699471e+02
1.141338196905247087e-03 1.141338196905247087e-03 3.550423684127935759e-03 3.550423684127935759e-03 1.141338196905247087e-03 3.550423684127935759e-03 3.063494737786639917e+02
1.141269537617103490e-03 1.141269537617103490e-03 3.550204918834330616e-03 3.550204918834330616e-03 1.141269537617103490e-03 3.550204918834330616e-03 3.063761397806580362e+02
1.141200884940190121e-03 1.141200884940190121e-03 3.549982280700563625e-03 3.549982280700563625e-03 1.141200884940190121e-03 3.549982280700563625e-03 3.064028057826520239e+02
1.141132238874174344e-03 1.141132238874174344e-03 3.549755892653442407e-03 3.549755892653442407e-03 1.141132238874174344e-03 3.549755892653442407e-03 3.064294717846460685e+02
1.141063599418723744e-03 1.141063599418723744e-03 3.549525871343826942e-03 3.549525871343826942e-03 1.141063599418723744e-03 3.549525871343826942e-03 3.064561377866400562e+02
1.140994966573505472e-03 1.140994966573505472e-03 3.549292327574458776e-03 3.549292327574458776e-03 1.140994966573505472e-03 3.549292327574458776e-03 3.064828037886341008e+02
1.140926340338186242e-03 1.140926340338186242e-03 3.549055366705545014e-03 3.549055366705545014e-03 1.140926340338186242e-03 3.549055366705545014e-03 3.065094697906280885e+02
1.140857720712432338e-03 1.140857720712432338e-03 3.548815089013039430e-03 3.548815089013039430e-03 1.140857720712432338e-03 3.548815089013039430e-03 3.065361357926221331e+02
1.140789107695910475e-03 1.140789107695910475e-03 3.548571590023090212e-03 3.548571590023090212e-03 1.140789107695910475e-03 3.548571590023090212e-03 3.065628017946161208e+02
1.140720501288285419e-03 1.140720501288285419e-03 3.548324960819917388e-03 3.548324960819917388e-03 1.140720501288285419e-03 3.548324960819917388e-03 3.065894677966101654e+02
1.140651901489223670e-03 1.140651901489223670e-03 3.548075288323719427e-03 3.548075288323719427e-03 1.140651901489223670e-03 3.548075288323719427e-03 3.066161337986041531e+02
1.140583308298388906e-03 1.140583308298388906e-03 3.547822655553944850e-03 3.547822655553944850e-03 1.140583308298388906e-03 3.547822655553944850e-03 3.066427998005981976e+02
1.140514721715445894e-03 1.140514721715445894e-03 3.547567141864244478e-03 3.547567141864244478e-03 1.140514721715445894e-03 3.547567141864244478e-03 3.066694658025921854e+02
1.140446141740058964e-03 1.140446141740058964e-03 3.547308823164968365e-03 3.547308823164968365e-03 1.140446141740058964e-03 3.547308823164968365e-03 3.066961318045862299e+02
1.140377568371892664e-03 1.140377568371892664e-03 3.547047772125271493e-03 3.547047772125271493e-03 1.140377568371892664e-03 3.547047772125271493e-03 3.067227978065802745e+02
1.140309001610609590e-03 1.140309001610609590e-03 3.546784058366279999e-03 3.546784058366279999e-03 1.140309001610609590e-03 3.546784058366279999e-03 3.067494638085742622e+02
1.140240441455872772e-03 1.140240441455872772e-03 3.546517748630036333e-03 3.546517748630036333e-03 1.140240441455872772e-03 3.546517748630036333e-03 3.067761298105683068e+02
1.140171887907345891e-03 1.140171887907345891e-03 3.546248906945795917e-03 3.546248906945795917e-03 1.140171887907345891e-03 3.546248906945795917e-03 3.068027958125622945e+02
1.140103340964690242e-03 1.140103340964690242e-03 3.545977594779977510e-03 3.545977594779977510e-03 1.140103340964690242e-03 3.545977594779977510e-03 3.068294618145563390e+02
1.140034800627568639e-03 1.140034800627568639e-03 3.545703871175935953e-03 3.545703871175935953e-03 1.140034800627568639e-03 3.545703871175935953e-03 3.068561278165503268e+02
1.139966266895642158e-03 1.139966266895642158e-03 3.545427792885018359e-03 3.545427792885018359e-03 1.139966266895642158e-03 3.545427792885018359e-03 3.068827938185443713e+02
1.139897739768572964e-03 1.139897739768572964e-03 3.545149414489232476e-03 3.545149414489232476e-03 1.139897739768572964e-03 3.545149414489232476e-03 3.069094598205383591e+02
1.139829219246020616e-03 1.139829219246020616e-03 3.544868788511264159e-03 3.544868788511264159e-03 1.139829219246020616e-03 3.544868788511264159e-03 3.069361258225324036e+02
1.139760705327646194e-03 1.139760705327646194e-03 3.544585965524734220e-03 3.544585965524734220e-03 1.139760705327646194e-03 3.544585965524734220e-03 3.069627918245263913e+02
1.139692198013110558e-03 1.139692198013110558e-03 3.544300994253126239e-03 3.544300994253126239e-03 1.139692198013110558e-03 3.544300994253126239e-03 3.069894578265204359e+02
1.139623697302073052e-03 1.139623697302073052e-03 3.544013921658141671e-03 3.544013921658141671e-03 1.139623697302073052e-03 3.544013921658141671e-03 3.070161238285144236e+02
1.139555203194193237e-03 1.139555203194193237e-03 3.543724793033306824e-03 3.543724793033306824e-03 1.139555203194193237e-03 3.543724793033306824e-03 3.070427898305084682e+02
1.139486715689129806e-03 1.139486715689129806e-03 3.543433652079900405e-03 3.543433652079900405e-03 1.139486715689129806e-03 3.543433652079900405e-03 3.070694558325024559e+02
1.139418234786542319e-03 1.139418234786542319e-03 3.543140540986742127e-03 3.543140540986742127e-03 1.139418234786542319e-03 3.543140540986742127e-03 3.070961218344965005e+02
1.139349760486088386e-03 1.139349760486088386e-03 3.542845500500446405e-03 3.542845500500446405e-03 1.139349760486088386e-03 3.542845500500446405e-03 3.071227878364904882e+02
1.139281292787426266e-03 1.139281292787426266e-03 3.542548569993126013e-03 3.542548569993126013e-03 1.139281292787426266e-03 3.542548569993126013e-03 3.071494538384845328e+02
1.139212831690214001e-03 1.139212831690214001e-03 3.542249787526413791e-03 3.542249787526413791e-03 1.139212831690214001e-03 3.542249787526413791e-03 3.071761198404785773e+02
1.139144377194108116e-03 1.139144377194108116e-03 3.541949189912398707e-03 3.541949189912398707e-03 1.139144377194108116e-03 3.541949189912398707e-03 3.072027858424725650e+02
1.139075929298766221e-03 1.139075929298766221e-03 3.541646812767666828e-03 3.541646812767666828e-03 1.139075929298766221e-03 3.541646812767666828e-03 3.072294518444666096e+02
1.139007488003844840e-03 1.139007488003844840e-03 3.541342690566698717e-03 3.541342690566698717e-03 1.139007488003844840e-03 3.541342690566698717e-03 3.072561178464605973e+02
1.138939053309000063e-03 1.138939053309000063e-03 3.541036856694619334e-03 3.541036856694619334e-03 1.138939053309000063e-03 3.541036856694619334e-03 3.072827838484546419e+02
1.138870625213887766e-03 1.138870625213887766e-03 3.540729343491062255e-03 3.540729343491062255e-03 1.138870625213887766e-03 3.540729343491062255e-03 3.073094498504486296e+02
1.138802203718163606e-03 1.138802203718163606e-03 3.540420182298610087e-03 3.540420182298610087e-03 1.138802203718163606e-03 3.540420182298610087e-03 3.073361158524426742e+02
1.138733788821482806e-03 1.138733788821482806e-03 3.540109403500653080e-03 3.540109403500653080e-03 1.138733788821482806e-03 3.540109403500653080e-03 3.073627818544366619e+02
1.138665380523499722e-03 1.138665380523499722e-03 3.539797036564205565e-03 3.539797036564205565e-03 1.138665380523499722e-03 3.539797036564205565e-03 3.073894478564307065e+02
1.138596978823868929e-03 1.138596978823868929e-03 3.539483110078226868e-03 3.539483110078226868e-03 1.138596978823868929e-03 3.539483110078226868e-03 3.074161138584246942e+02
1.138528583722245215e-03 1.138528583722245215e-03 3.539167651788957189e-03 3.539167651788957189e-03 1.138528583722245215e-03 3.539167651788957189e-03 3.074427798604187387e+02
1.138460195218281420e-03 1.138460195218281420e-03 3.538850688631840422e-03 3.538850688631840422e-03 1.138460195218281420e-03 3.538850688631840422e-03 3.074694458624127265e+02
1.138391813311631249e-03 1.138391813311631249e-03 3.538532246765873409e-03 3.538532246765873409e-03 1.138391813311631249e-03 3.538532246765873409e-03 3.074961118644067710e+02
1.138323438001947758e-03 1.138323438001947758e-03 3.538212351604647522e-03 3.538212351604647522e-03 1.138323438001947758e-03 3.538212351604647522e-03 3.075227778664007587e+02
1.138255069288883568e-03 1.138255069288883568e-03 3.537891027844578679e-03 3.537891027844578679e-03 1.138255069288883568e-03 3.537891027844578679e-03 3.075494438683948033e+02
1.138186707172091517e-03 1.138186707172091517e-03 3.537568299491520175e-03 3.537568299491520175e-03 1.138186707172091517e-03 3.537568299491520175e-03 3.075761098703887910e+02
1.138118351651222493e-03 1.138118351651222493e-03 3.537244189887453136e-03 3.537244189887453136e-03 1.138118351651222493e-03 3.537244189887453136e-03 3.076027758723828356e+02
1.138050002725928900e-03 1.138050002725928900e-03 3.536918721737624966e-03 3.536918721737624966e-03 1.138050002725928900e-03 3.536918721737624966e-03 3.076294418743768802e+02
1.137981660395862059e-03 1.137981660395862059e-03 3.536591917130716810e-03 3.536591917130716810e-03 1.137981660395862059e-03 3.536591917130716810e-03 3.076561078763708679e+02
1.137913324660672857e-03 1.137913324660672857e-03 3.536263797565357501e-03 3.536263797565357501e-03 1.137913324660672857e-03 3.536263797565357501e-03 3.076827738783649124e+02
1.137844995520011313e-03 1.137844995520011313e-03 3.535934383966952543e-03 3.535934383966952543e-03 1.137844995520011313e-03 3.535934383966952543e-03 3.077094398803589002e+02
1.137776672973527447e-03 1.137776672973527447e-03 3.535603696712388312e-03 3.535603696712388312e-03 1.137776672973527447e-03 3.535603696712388312e-03 3.077361058823529447e+02
1.137708357020872363e-03 1.137708357020872363e-03 3.535271755647365847e-03 3.535271755647365847e-03 1.137708357020872363e-03 3.535271755647365847e-03 3.077627718843469324e+02
1.137640047661694345e-03 1.137640047661694345e-03 3.534938580106616445e-03 3.534938580106616445e-03 1.137640047661694345e-03 3.534938580106616445e-03 3.077894378863409770e+02
1.137571744895643413e-03 1.137571744895643413e-03 3.534604188928880137e-03 3.534604188928880137e-03 1.137571744895643413e-03 3.534604188928880137e-03 3.078161038883349647e+02
1.137503448722368068e-03 1.137503448722368068e-03 3.534268600476631224e-03 3.534268600476631224e-03 1.137503448722368068e-03 3.534268600476631224e-03 3.078427698903290093e+02
1.137435159141515946e-03 1.137435159141515946e-03 3.533931832651058917e-03 3.533931832651058917e-03 1.137435159141515946e-03 3.533931832651058917e-03 3.078694358923229970e+02
1.137366876152736198e-03 1.137366876152736198e-03 3.533593902906313321e-03 3.533593902906313321e-03 1.137366876152736198e-03 3.533593902906313321e-03 3.078961018943170416e+02
1.137298599755676241e-03 1.137298599755676241e-03 3.533254828268040087e-03 3.533254828268040087e-03 1.137298599755676241e-03 3.533254828268040087e-03 3.079227678963110293e+02
1.137230329949983059e-03 1.137230329949983059e-03 3.532914625343791352e-03 3.532914625343791352e-03 1.137230329949983059e-03 3.532914625343791352e-03 3.079494338983050739e+02
1.137162066735304504e-03 1.137162066735304504e-03 3.532573310336523196e-03 3.532573310336523196e-03 1.137162066735304504e-03 3.532573310336523196e-03 3.079760999002990616e+02
1.137093810111287125e-03 1.137093810111287125e-03 3.532230899061422451e-03 3.532230899061422451e-03 1.137093810111287125e-03 3.532230899061422451e-03 3.080027659022931061e+02
1.137025560077576606e-03 1.137025560077576606e-03 3.531887406953679569e-03 3.531887406953679569e-03 1.137025560077576606e-03 3.531887406953679569e-03 3.080294319042870939e+02
1.136957316633819279e-03 1.136957316633819279e-03 3.531542849081541549e-03 3.531542849081541549e-03 1.136957316633819279e-03 3.531542849081541549e-03 3.080560979062811384e+02
1.136889079779660611e-03 1.136889079779660611e-03 3.531197240159955099e-03 3.531197240159955099e-03 1.136889079779660611e-03 3.531197240159955099e-03 3.080827639082751830e+02
1.136820849514746717e-03 1.136820849514746717e-03 3.530850594557299969e-03 3.530850594557299969e-03 1.136820849514746717e-03 3.530850594557299969e-03 3.081094299102691707e+02
1.136752625838721980e-03 1.136752625838721980e-03 3.530502926310232978e-03 3.530502926310232978e-03 1.136752625838721980e-03 3.530502926310232978e-03 3.081360959122632153e+02
1.136684408751230998e-03 1.136684408751230998e-03 3.530154249129535769e-03 3.530154249129535769e-03 1.136684408751230998e-03 3.530154249129535769e-03 3.081627619142572030e+02
1.136616198251917719e-03 1.136616198251917719e-03 3.529804576412135138e-03 3.529804576412135138e-03 1.136616198251917719e-03 3.529804576412135138e-03 3.081894279162512476e+02
1.136547994340427175e-03 1.136547994340427175e-03 3.529453921248630870e-03 3.529453921248630870e-03 1.136547994340427175e-03 3.529453921248630870e-03 3.082160939182452353e+02
1.136479797016401580e-03 1.136479797016401580e-03 3.529102296433008889e-03 3.529102296433008889e-03 1.136479797016401580e-03 3.529102296433008889e-03 3.082427599202392798e+02
1.136411606279484881e-03 1.136411606279484881e-03 3.528749714470799225e-03 3.528749714470799225e-03 1.136411606279484881e-03 3.528749714470799225e-03 3.082694259222332676e+02
1.136343422129320159e-03 1.136343422129320159e-03 3.528396187585140179e-03 3.528396187585140179e-03 1.136343422129320159e-03 3.528396187585140179e-03 3.082960919242273121e+02
1.136275244565549845e-03 1.136275244565549845e-03 3.528041727727055689e-03 3.528041727727055689e-03 1.136275244565549845e-03 3.528041727727055689e-03 3.083227579262212998e+02
1.136207073587815718e-03 1.136207073587815718e-03 3.527686346581772759e-03 3.527686346581772759e-03 1.136207073587815718e-03 3.527686346581772759e-03 3.083494239282153444e+02
1.136138909195760207e-03 1.136138909195760207e-03 3.527330055572982376e-03 3.527330055572982376e-03 1.136138909195760207e-03 3.527330055572982376e-03 3.083760899302093321e+02
1.136070751389024009e-03 1.136070751389024009e-03 3.526972865874483404e-03 3.526972865874483404e-03 1.136070751389024009e-03 3.526972865874483404e-03 3.084027559322033767e+02
1.136002600167249120e-03 1.136002600167249120e-03 3.526614788411847057e-03 3.526614788411847057e-03 1.136002600167249120e-03 3.526614788411847057e-03 3.084294219341974213e+02
1.135934455530076236e-03 1.135934455530076236e-03 3.526255833870218809e-03 3.526255833870218809e-03 1.135934455530076236e-03 3.526255833870218809e-03 3.084560879361914090e+02
1.135866317477145617e-03 1.135866317477145617e-03 3.525896012701346637e-03 3.525896012701346637e-03 1.135866317477145617e-03 3.525896012701346637e-03 3.084827539381854535e+02
1.135798186008097526e-03 1.135798186008097526e-03 3.525535335126330980e-03 3.525535335126330980e-03 1.135798186008097526e-03 3.525535335126330980e-03 3.085094199401794413e+02
1.135730061122571573e-03 1.135730061122571573e-03 3.525173811140426029e-03 3.525173811140426029e-03 1.135730061122571573e-03 3.525173811140426029e-03 3.085360859421734858e+02
1.135661942820207588e-03 1.135661942820207588e-03 3.524811450522536901e-03 3.524811450522536901e-03 1.135661942820207588e-03 3.524811450522536901e-03 3.085627519441674735e+02
1.135593831100644314e-03 1.135593831100644314e-03 3.524448262834008801e-03 3.524448262834008801e-03 1.135593831100644314e-03 3.524448262834008801e-03 3.085894179461615181e+02
1.135525725963520711e-03 1.135525725963520711e-03 3.524084257426836168e-03 3.524084257426836168e-03 1.135525725963520711e-03 3.524084257426836168e-03 3.086160839481555058e+02
1.135457627408475089e-03 1.135457627408475089e-03 3.523719443445906107e-03 3.523719443445906107e-03 1.135457627408475089e-03 3.523719443445906107e-03 3.086427499501495504e+02
1.135389535435146410e-03 1.135389535435146410e-03 3.523353829831580089e-03 3.523353829831580089e-03 1.135389535435146410e-03 3.523353829831580089e-03 3.086694159521435381e+02
1.135321450043171032e-03 1.135321450043171032e-03 3.522987425327315462e-03 3.522987425327315462e-03 1.135321450043171032e-03 3.522987425327315462e-03 3.086960819541375827e+02
1.135253371232187265e-03 1.135253371232187265e-03 3.522620238478321904e-03 3.522620238478321904e-03 1.135253371232187265e-03 3.522620238478321904e-03 3.087227479561315704e+02
1.135185299001832118e-03 1.135185299001832118e-03 3.522252277635431594e-03 3.522252277635431594e-03 1.135185299001832118e-03 3.522252277635431594e-03 3.087494139581256150e+02
1.135117233351742166e-03 1.135117233351742166e-03 3.521883550959970313e-03 3.521883550959970313e-03 1.135117233351742166e-03 3.521883550959970313e-03 3.087760799601196027e+02
1.135049174281553769e-03 1.135049174281553769e-03 3.521514066423057487e-03 3.521514066423057487e-03 1.135049174281553769e-03 3.521514066423057487e-03 3.088027459621136472e+02
1.134981121790903285e-03 1.134981121790903285e-03 3.521143831809305479e-03 3.521143831809305479e-03 1.134981121790903285e-03 3.521143831809305479e-03 3.088294119641076350e+02
1.134913075879425987e-03 1.134913075879425987e-03 3.520772854717256744e-03 3.520772854717256744e-03 1.134913075879425987e-03 3.520772854717256744e-03 3.088560779661016795e+02
1.134845036546757368e-03 1.134845036546757368e-03 3.520401142562409186e-03 3.520401142562409186e-03 1.134845036546757368e-03 3.520401142562409186e-03 3.088827439680957241e+02
1.134777003792533569e-03 1.134777003792533569e-03 3.520028702574365138e-03 3.520028702574365138e-03 1.134777003792533569e-03 3.520028702574365138e-03 3.089094099700897118e+02
1.134708977616387697e-03 1.134708977616387697e-03 3.519655541800426144e-03 3.519655541800426144e-03 1.134708977616387697e-03 3.519655541800426144e-03 3.089360759720837564e+02
1.134640958017955241e-03 1.134640958017955241e-03 3.519281667104804095e-03 3.519281667104804095e-03 1.134640958017955241e-03 3.519281667104804095e-03 3.089627419740777441e+02
1.134572944996869743e-03 1.134572944996869743e-03 3.518907085165676098e-03 3.518907085165676098e-03 1.134572944996869743e-03 3.518907085165676098e-03 3.089894079760717887e+02
1.134504938552765175e-03 1.134504938552765175e-03 3.518531802477165970e-03 3.518531802477165970e-03 1.134504938552765175e-03 3.518531802477165970e-03 3.090160739780657764e+02
1.134436938685274426e-03 1.134436938685274426e-03 3.518155825345306662e-03 3.518155825345306662e-03 1.134436938685274426e-03 3.518155825345306662e-03 3.090427399800598209e+02
1.134368945394031688e-03 1.134368945394031688e-03 3.517779159883915960e-03 3.517779159883915960e-03 1.134368945394031688e-03 3.517779159883915960e-03 3.090694059820538087e+02
