# beta  beta  delta  delta  beta  delta  energy
0.000000000000000000e+00 0.000000000000000000e+00 2.400045939166256005e-03 2.400045939166256005e-03 0.000000000000000000e+00 2.400045939166256005e-03 3.046961816550348772e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.399625800161057053e-03 2.399625800161057053e-03 0.000000000000000000e+00 2.399625800161057053e-03 3.047228476570289217e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.399205771958780060e-03 2.399205771958780060e-03 0.000000000000000000e+00 2.399205771958780060e-03 3.047495136590229095e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.398785854516469803e-03 2.398785854516469803e-03 0.000000000000000000e+00 2.398785854516469803e-03 3.047761796610169540e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.398366047791247822e-03 2.398366047791247822e-03 0.000000000000000000e+00 2.398366047791247822e-03 3.048028456630109417e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.397946351740300273e-03 2.397946351740300273e-03 0.000000000000000000e+00 2.397946351740300273e-03 3.048295116650049863e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.397526766320890075e-03 2.397526766320890075e-03 0.000000000000000000e+00 2.397526766320890075e-03 3.048561776669989740e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.397107291490339995e-03 2.397107291490339995e-03 0.000000000000000000e+00 2.397107291490339995e-03 3.048828436689930186e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.396687927206045225e-03 2.396687927206045225e-03 0.000000000000000000e+00 2.396687927206045225e-03 3.049095096709870063e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.396268673425465141e-03 2.396268673425465141e-03 0.000000000000000000e+00 2.396268673425465141e-03 3.049361756729810509e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.395849530106125037e-03 2.395849530106125037e-03 0.000000000000000000e+00 2.395849530106125037e-03 3.049628416749750386e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.395430497205612661e-03 2.395430497205612661e-03 0.000000000000000000e+00 2.395430497205612661e-03 3.049895076769690831e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.395011574681582978e-03 2.395011574681582978e-03 0.000000000000000000e+00 2.395011574681582978e-03 3.050161736789630709e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.394592762491750803e-03 2.394592762491750803e-03 0.000000000000000000e+00 2.394592762491750803e-03 3.050428396809571154e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.394174060593893399e-03 2.394174060593893399e-03 0.000000000000000000e+00 2.394174060593893399e-03 3.050695056829511032e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.393755468945848314e-03 2.393755468945848314e-03 0.000000000000000000e+00 2.393755468945848314e-03 3.050961716849451477e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.393336987505516409e-03 2.393336987505516409e-03 0.000000000000000000e+00 2.393336987505516409e-03 3.051228376869391923e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.392918616230854927e-03 2.392918616230854927e-03 0.000000000000000000e+00 2.392918616230854927e-03 3.051495036889331800e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.392500355079880958e-03 2.392500355079880958e-03 0.000000000000000000e+00 2.392500355079880958e-03 3.051761696909272246e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.392082204010671440e-03 2.392082204010671440e-03 0.000000000000000000e+00 2.392082204010671440e-03 3.052028356929212123e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.391664162981356652e-03 2.391664162981356652e-03 0.000000000000000000e+00 2.391664162981356652e-03 3.052295016949152568e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.391246231950128025e-03 2.391246231950128025e-03 0.000000000000000000e+00 2.391246231950128025e-03 3.052561676969092446e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.390828410875229897e-03 2.390828410875229897e-03 0.000000000000000000e+00 2.390828410875229897e-03 3.052828336989032891e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.390410699714964719e-03 2.390410699714964719e-03 0.000000000000000000e+00 2.390410699714964719e-03 3.053094997008972769e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.389993098427686553e-03 2.389993098427686553e-03 0.000000000000000000e+00 2.389993098427686553e-03 3.053361657028913214e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.389575606971806702e-03 2.389575606971806702e-03 0.000000000000000000e+00 2.389575606971806702e-03 3.053628317048853091e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.389158225305788082e-03 2.389158225305788082e-03 0.000000000000000000e+00 2.389158225305788082e-03 3.053894977068793537e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.388740953388146081e-03 2.388740953388146081e-03 0.000000000000000000e+00 2.388740953388146081e-03 3.054161637088733414e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.388323791177450733e-03 2.388323791177450733e-03 0.000000000000000000e+00 2.388323791177450733e-03 3.054428297108673860e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.387906738632321942e-03 2.387906738632321942e-03 0.000000000000000000e+00 2.387906738632321942e-03 3.054694957128614305e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.387489795711431224e-03 2.387489795711431224e-03 0.000000000000000000e+00 2.387489795711431224e-03 3.054961617148554183e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.387072962373499967e-03 2.387072962373499967e-03 0.000000000000000000e+00 2.387072962373499967e-03 3.055228277168494628e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.386656238577304200e-03 2.386656238577304200e-03 0.000000000000000000e+00 2.386656238577304200e-03 3.055494937188434506e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.386239624281662457e-03 2.386239624281662457e-03 0.000000000000000000e+00 2.386239624281662457e-03 3.055761597208374951e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.385823119445447480e-03 2.385823119445447480e-03 0.000000000000000000e+00 2.385823119445447480e-03 3.056028257228314828e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.385406724027578414e-03 2.385406724027578414e-03 0.000000000000000000e+00 2.385406724027578414e-03 3.056294917248255274e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.384990437987024280e-03 2.384990437987024280e-03 0.000000000000000000e+00 2.384990437987024280e-03 3.056561577268195151e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.384574261282799198e-03 2.384574261282799198e-03 0.000000000000000000e+00 2.384574261282799198e-03 3.056828237288135597e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.384158193873967165e-03 2.384158193873967165e-03 0.000000000000000000e+00 2.384158193873967165e-03 3.057094897308075474e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.383742235719636410e-03 2.383742235719636410e-03 0.000000000000000000e+00 2.383742235719636410e-03 3.057361557328015920e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.383326386778964606e-03 2.383326386778964606e-03 0.000000000000000000e+00 2.383326386778964606e-03 3.057628217347955797e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.382910647011151056e-03 2.382910647011151056e-03 0.000000000000000000e+00 2.382910647011151056e-03 3.057894877367896243e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.382495016375444502e-03 2.382495016375444502e-03 0.000000000000000000e+00 2.382495016375444502e-03 3.058161537387836120e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.382079494831134455e-03 2.382079494831134455e-03 0.000000000000000000e+00 2.382079494831134455e-03 3.058428197407776565e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.381664082337560297e-03 2.381664082337560297e-03 0.000000000000000000e+00 2.381664082337560297e-03 3.058694857427716443e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.381248778854099576e-03 2.381248778854099576e-03 0.000000000000000000e+00 2.381248778854099576e-03 3.058961517447656888e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.380833584340177108e-03 2.380833584340177108e-03 0.000000000000000000e+00 2.380833584340177108e-03 3.059228177467597334e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.380418498755261947e-03 2.380418498755261947e-03 0.000000000000000000e+00 2.380418498755261947e-03 3.059494837487537211e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.380003522058863046e-03 2.380003522058863046e-03 0.000000000000000000e+00 2.380003522058863046e-03 3.059761497507477657e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.379588654210534459e-03 2.379588654210534459e-03 0.000000000000000000e+00 2.379588654210534459e-03 3.060028157527417534e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.379173895169870139e-03 2.379173895169870139e-03 0.000000000000000000e+00 2.379173895169870139e-03 3.060294817547357979e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.378759244896508709e-03 2.378759244896508709e-03 0.000000000000000000e+00 2.378759244896508709e-03 3.060561477567297857e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.378344703350126522e-03 2.378344703350126522e-03 0.000000000000000000e+00 2.378344703350126522e-03 3.060828137587238302e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.377930270490445901e-03 2.377930270490445901e-03 0.000000000000000000e+00 2.377930270490445901e-03 3.061094797607178180e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.377515946277224297e-03 2.377515946277224297e-03 0.000000000000000000e+00 2.377515946277224297e-03 3.061361457627118625e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.377101730670264697e-03 2.377101730670264697e-03 0.000000000000000000e+00 2.377101730670264697e-03 3.061628117647058502e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.376687623629406519e-03 2.376687623629406519e-03 0.000000000000000000e+00 2.376687623629406519e-03 3.061894777666998948e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.376273625114531680e-03 2.376273625114531680e-03 0.000000000000000000e+00 2.376273625114531680e-03 3.062161437686938825e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.375859735085559827e-03 2.375859735085559827e-03 0.000000000000000000e+00 2.375859735085559827e-03 3.062428097706879271e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.375445953502450941e-03 2.375445953502450941e-03 0.000000000000000000e+00 2.375445953502450941e-03 3.062694757726819148e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.375032280325201431e-03 2.375032280325201431e-03 0.000000000000000000e+00 2.375032280325201431e-03 3.062961417746759594e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.374618715513849773e-03 2.374618715513849773e-03 0.000000000000000000e+00 2.374618715513849773e-03 3.063228077766699471e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.374205259028469139e-03 2.374205259028469139e-03 0.000000000000000000e+00 2.374205259028469139e-03 3.063494737786639917e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.373791910829174331e-03 2.373791910829174331e-03 0.000000000000000000e+00 2.373791910829174331e-03 3.063761397806580362e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.373378670876114416e-03 2.373378670876114416e-03 0.000000000000000000e+00 2.373378670876114416e-03 3.064028057826520239e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.372965539129477056e-03 2.372965539129477056e-03 0.000000000000000000e+00 2.372965539129477056e-03 3.064294717846460685e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.372552515549489378e-03 2.372552515549489378e-03 0.000000000000000000e+00 2.372552515549489378e-03 3.064561377866400562e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.372139600096409735e-03 2.372139600096409735e-03 0.000000000000000000e+00 2.372139600096409735e-03 3.064828037886341008e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.371726792730538980e-03 2.371726792730538980e-03 0.000000000000000000e+00 2.371726792730538980e-03 3.065094697906280885e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.371314093412210493e-03 2.371314093412210493e-03 0.000000000000000000e+00 2.371314093412210493e-03 3.065361357926221331e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.370901502101795816e-03 2.370901502101795816e-03 0.000000000000000000e+00 2.370901502101795816e-03 3.065628017946161208e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.370489018759700320e-03 2.370489018759700320e-03 0.000000000000000000e+00 2.370489018759700320e-03 3.065894677966101654e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.370076643346366672e-03 2.370076643346366672e-03 0.000000000000000000e+00 2.370076643346366672e-03 3.066161337986041531e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.369664375822272233e-03 2.369664375822272233e-03 0.000000000000000000e+00 2.369664375822272233e-03 3.066427998005981976e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.369252216147927758e-03 2.369252216147927758e-03 0.000000000000000000e+00 2.369252216147927758e-03 3.066694658025921854e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.368840164283880431e-03 2.368840164283880431e-03 0.000000000000000000e+00 2.368840164283880431e-03 3.066961318045862299e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.368428220190712998e-03 2.368428220190712998e-03 0.000000000000000000e+00 2.368428220190712998e-03 3.067227978065802745e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.368016383829041165e-03 2.368016383829041165e-03 0.000000000000000000e+00 2.368016383829041165e-03 3.067494638085742622e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.367604655159513596e-03 2.367604655159513596e-03 0.000000000000000000e+00 2.367604655159513596e-03 3.067761298105683068e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.367193034142816253e-03 2.367193034142816253e-03 0.000000000000000000e+00 2.367193034142816253e-03 3.068027958125622945e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.366781520739663289e-03 2.366781520739663289e-03 0.000000000000000000e+00 2.366781520739663289e-03 3.068294618145563390e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.366370114910809185e-03 2.366370114910809185e-03 0.000000000000000000e+00 2.366370114910809185e-03 3.068561278165503268e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.365958816617034013e-03 2.365958816617034013e-03 0.000000000000000000e+00 2.365958816617034013e-03 3.068827938185443713e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.365547625819159477e-03 2.365547625819159477e-03 0.000000000000000000e+00 2.365547625819159477e-03 3.069094598205383591e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.365136542478031133e-03 2.365136542478031133e-03 0.000000000000000000e+00 2.365136542478031133e-03 3.069361258225324036e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.364725566554534437e-03 2.364725566554534437e-03 0.000000000000000000e+00 2.364725566554534437e-03 3.069627918245263913e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.364314698009582164e-03 2.364314698009582164e-03 0.000000000000000000e+00 2.364314698009582164e-03 3.069894578265204359e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.363903936804123088e-03 2.363903936804123088e-03 0.000000000000000000e+00 2.363903936804123088e-03 3.070161238285144236e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.363493282899135038e-03 2.363493282899135038e-03 0.000000000000000000e+00 2.363493282899135038e-03 3.070427898305084682e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.363082736255628803e-03 2.363082736255628803e-03 0.000000000000000000e+00 2.363082736255628803e-03 3.070694558325024559e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.362672296834646829e-03 2.362672296834646829e-03 0.000000000000000000e+00 2.362672296834646829e-03 3.070961218344965005e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.362261964597263657e-03 2.362261964597263657e-03 0.000000000000000000e+00 2.362261964597263657e-03 3.071227878364904882e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.361851739504583752e-03 2.361851739504583752e-03 0.000000000000000000e+00 2.361851739504583752e-03 3.071494538384845328e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.361441621517744102e-03 2.361441621517744102e-03 0.000000000000000000e+00 2.361441621517744102e-03 3.071761198404785773e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.361031610597909888e-03 2.361031610597909888e-03 0.000000000000000000e+00 2.361031610597909888e-03 3.072027858424725650e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.360621706706280982e-03 2.360621706706280982e-03 0.000000000000000000e+00 2.360621706706280982e-03 3.072294518444666096e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.360211909804083713e-03 2.360211909804083713e-03 0.000000000000000000e+00 2.360211909804083713e-03 3.072561178464605973e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.359802219852578237e-03 2.359802219852578237e-03 0.000000000000000000e+00 2.359802219852578237e-03 3.072827838484546419e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.359392636813052464e-03 2.359392636813052464e-03 0.000000000000000000e+00 2.359392636813052464e-03 3.073094498504486296e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.358983160646825963e-03 2.358983160646825963e-03 0.000000000000000000e+00 2.358983160646825963e-03 3.073361158524426742e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.358573791315246495e-03 2.358573791315246495e-03 0.000000000000000000e+00 2.358573791315246495e-03 3.073627818544366619e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.358164528779693042e-03 2.358164528779693042e-03 0.000000000000000000e+00 2.358164528779693042e-03 3.073894478564307065e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.357755373001573646e-03 2.357755373001573646e-03 0.000000000000000000e+00 2.357755373001573646e-03 3.074161138584246942e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.357346323942324968e-03 2.357346323942324968e-03 0.000000000000000000e+00 2.357346323942324968e-03 3.074427798604187387e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.356937381563413165e-03 2.356937381563413165e-03 0.000000000000000000e+00 2.356937381563413165e-03 3.074694458624127265e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.356528545826334746e-03 2.356528545826334746e-03 0.000000000000000000e+00 2.356528545826334746e-03 3.074961118644067710e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.356119816692615280e-03 2.356119816692615280e-03 0.000000000000000000e+00 2.356119816692615280e-03 3.075227778664007587e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.355711194123804621e-03 2.355711194123804621e-03 0.000000000000000000e+00 2.355711194123804621e-03 3.075494438683948033e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.355302678081487751e-03 2.355302678081487751e-03 0.000000000000000000e+00 2.355302678081487751e-03 3.075761098703887910e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.354894268527273939e-03 2.354894268527273939e-03 0.000000000000000000e+00 2.354894268527273939e-03 3.076027758723828356e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.354485965422801509e-03 2.354485965422801509e-03 0.000000000000000000e+00 2.354485965422801509e-03 3.076294418743768802e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.354077768729739145e-03 2.354077768729739145e-03 0.000000000000000000e+00 2.354077768729739145e-03 3.076561078763708679e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.353669678409779815e-03 2.353669678409779815e-03 0.000000000000000000e+00 2.353669678409779815e-03 3.076827738783649124e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.353261694424648581e-03 2.353261694424648581e-03 0.000000000000000000e+00 2.353261694424648581e-03 3.077094398803589002e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.352853816736092622e-03 2.352853816736092622e-03 0.000000000000000000e+00 2.352853816736092622e-03 3.077361058823529447e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.352446045305894243e-03 2.352446045305894243e-03 0.000000000000000000e+00 2.352446045305894243e-03 3.077627718843469324e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.352038380095856571e-03 2.352038380095856571e-03 0.000000000000000000e+00 2.352038380095856571e-03 3.077894378863409770e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.351630821067814819e-03 2.351630821067814819e-03 0.000000000000000000e+00 2.351630821067814819e-03 3.078161038883349647e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.351223368183627191e-03 2.351223368183627191e-03 0.000000000000000000e+00 2.351223368183627191e-03 3.078427698903290093e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.350816021405183545e-03 2.350816021405183545e-03 0.000000000000000000e+00 2.350816021405183545e-03 3.078694358923229970e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.350408780694396293e-03 2.350408780694396293e-03 0.000000000000000000e+00 2.350408780694396293e-03 3.078961018943170416e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.350001646013209506e-03 2.350001646013209506e-03 0.000000000000000000e+00 2.350001646013209506e-03 3.079227678963110293e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.349594617323589370e-03 2.349594617323589370e-03 0.000000000000000000e+00 2.349594617323589370e-03 3.079494338983050739e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.349187694587531999e-03 2.349187694587531999e-03 0.000000000000000000e+00 2.349187694587531999e-03 3.079760999002990616e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.348780877767058222e-03 2.348780877767058222e-03 0.000000000000000000e+00 2.348780877767058222e-03 3.080027659022931061e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.348374166824217062e-03 2.348374166824217062e-03 0.000000000000000000e+00 2.348374166824217062e-03 3.080294319042870939e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.347967561721080523e-03 2.347967561721080523e-03 0.000000000000000000e+00 2.347967561721080523e-03 3.080560979062811384e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.347561062419750103e-03 2.347561062419750103e-03 0.000000000000000000e+00 2.347561062419750103e-03 3.080827639082751830e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.347154668882354186e-03 2.347154668882354186e-03 0.000000000000000000e+00 2.347154668882354186e-03 3.081094299102691707e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.346748381071041105e-03 2.346748381071041105e-03 0.000000000000000000e+00 2.346748381071041105e-03 3.081360959122632153e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.346342198947991720e-03 2.346342198947991720e-03 0.000000000000000000e+00 2.346342198947991720e-03 3.081627619142572030e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.345936122475409877e-03 2.345936122475409877e-03 0.000000000000000000e+00 2.345936122475409877e-03 3.081894279162512476e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.345530151615524573e-03 2.345530151615524573e-03 0.000000000000000000e+00 2.345530151615524573e-03 3.082160939182452353e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.345124286330589527e-03 2.345124286330589527e-03 0.000000000000000000e+00 2.345124286330589527e-03 3.082427599202392798e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.344718526582888381e-03 2.344718526582888381e-03 0.000000000000000000e+00 2.344718526582888381e-03 3.082694259222332676e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.344312872334723425e-03 2.344312872334723425e-03 0.000000000000000000e+00 2.344312872334723425e-03 3.082960919242273121e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.343907323548428175e-03 2.343907323548428175e-03 0.000000000000000000e+00 2.343907323548428175e-03 3.083227579262212998e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.343501880186356964e-03 2.343501880186356964e-03 0.000000000000000000e+00 2.343501880186356964e-03 3.083494239282153444e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.343096542210892311e-03 2.343096542210892311e-03 0.000000000000000000e+00 2.343096542210892311e-03 3.083760899302093321e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.342691309584439292e-03 2.342691309584439292e-03 0.000000000000000000e+00 2.342691309584439292e-03 3.084027559322033767e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.342286182269428564e-03 2.342286182269428564e-03 0.000000000000000000e+00 2.342286182269428564e-03 3.084294219341974213e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.341881160228315942e-03 2.341881160228315942e-03 0.000000000000000000e+00 2.341881160228315942e-03 3.084560879361914090e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.341476243423581526e-03 2.341476243423581526e-03 0.000000000000000000e+00 2.341476243423581526e-03 3.084827539381854535e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.341071431817729701e-03 2.341071431817729701e-03 0.000000000000000000e+00 2.341071431817729701e-03 3.085094199401794413e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.340666725373290007e-03 2.340666725373290007e-03 0.000000000000000000e+00 2.340666725373290007e-03 3.085360859421734858e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.340262124052815400e-03 2.340262124052815400e-03 0.000000000000000000e+00 2.340262124052815400e-03 3.085627519441674735e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.339857627818882260e-03 2.339857627818882260e-03 0.000000000000000000e+00 2.339857627818882260e-03 3.085894179461615181e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.339453236634094716e-03 2.339453236634094716e-03 0.000000000000000000e+00 2.339453236634094716e-03 3.086160839481555058e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.339048950461076418e-03 2.339048950461076418e-03 0.000000000000000000e+00 2.339048950461076418e-03 3.086427499501495504e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.338644769262478770e-03 2.338644769262478770e-03 0.000000000000000000e+00 2.338644769262478770e-03 3.086694159521435381e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.338240693000974424e-03 2.338240693000974424e-03 0.000000000000000000e+00 2.338240693000974424e-03 3.086960819541375827e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.337836721639261622e-03 2.337836721639261622e-03 0.000000000000000000e+00 2.337836721639261622e-03 3.087227479561315704e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.337432855140059856e-03 2.337432855140059856e-03 0.000000000000000000e+00 2.337432855140059856e-03 3.087494139581256150e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.337029093466115939e-03 2.337029093466115939e-03 0.000000000000000000e+00 2.337029093466115939e-03 3.087760799601196027e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.336625436580196634e-03 2.336625436580196634e-03 0.000000000000000000e+00 2.336625436580196634e-03 3.088027459621136472e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.336221884445096025e-03 2.336221884445096025e-03 0.000000000000000000e+00 2.336221884445096025e-03 3.088294119641076350e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.335818437023625110e-03 2.335818437023625110e-03 0.000000000000000000e+00 2.335818437023625110e-03 3.088560779661016795e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.335415094278625245e-03 2.335415094278625245e-03 0.000000000000000000e+00 2.335415094278625245e-03 3.088827439680957241e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.335011856172959036e-03 2.335011856172959036e-03 0.000000000000000000e+00 2.335011856172959036e-03 3.089094099700897118e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.334608722669508172e-03 2.334608722669508172e-03 0.000000000000000000e+00 2.334608722669508172e-03 3.089360759720837564e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.334205693731184264e-03 2.334205693731184264e-03 0.000000000000000000e+00 2.334205693731184264e-03 3.089627419740777441e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.333802769320914971e-03 2.333802769320914971e-03 0.000000000000000000e+00 2.333802769320914971e-03 3.089894079760717887e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.333399949401656140e-03 2.333399949401656140e-03 0.000000000000000000e+00 2.333399949401656140e-03 3.090160739780657764e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.332997233936381400e-03 2.332997233936381400e-03 0.000000000000000000e+00 2.332997233936381400e-03 3.090427399800598209e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.332594622888094736e-03 2.332594622888094736e-03 0.000000000000000000e+00 2.332594622888094736e-03 3.090694059820538087e+02
0.000000000000000000e+00 0.000000000000000000e+00 2.332192116219813146e-03 2.332192116219813146e-03 0.000000000000000000e+00 2.332192116219813146e-03 3.090960719840478532e+02
